fired,skip_reason,slug,ws_s,outcome_truth,current_px,trend_align,v_trend,v_levels,v_momentum,p_up_levels,score_momentum,mom_imb_l5,mom_cvd_norm,mom_aggressor,bb_position,rsi14,direction,stake_usd,vwap_entry,shares,hit_levels,underfilled,won,pnl_usd,balance_cum_usd
False,pre_open_3.95<13.00,btc-updown-5m-1778731200,1778730900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.03<13.00,btc-updown-5m-1778731500,1778731200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.12<13.00,btc-updown-5m-1778731800,1778731500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.20<13.00,btc-updown-5m-1778732100,1778731800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.28<13.00,btc-updown-5m-1778732400,1778732100,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.37<13.00,btc-updown-5m-1778732700,1778732400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.45<13.00,btc-updown-5m-1778733000,1778732700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.53<13.00,btc-updown-5m-1778733300,1778733000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.62<13.00,btc-updown-5m-1778733600,1778733300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.70<13.00,btc-updown-5m-1778733900,1778733600,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.78<13.00,btc-updown-5m-1778734200,1778733900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.87<13.00,btc-updown-5m-1778734500,1778734200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_4.95<13.00,btc-updown-5m-1778734800,1778734500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.03<13.00,btc-updown-5m-1778735100,1778734800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.12<13.00,btc-updown-5m-1778735400,1778735100,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.20<13.00,btc-updown-5m-1778735700,1778735400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.28<13.00,btc-updown-5m-1778736000,1778735700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.37<13.00,btc-updown-5m-1778736300,1778736000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.45<13.00,btc-updown-5m-1778736600,1778736300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.53<13.00,btc-updown-5m-1778736900,1778736600,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.62<13.00,btc-updown-5m-1778737200,1778736900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.70<13.00,btc-updown-5m-1778737500,1778737200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.78<13.00,btc-updown-5m-1778737800,1778737500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.87<13.00,btc-updown-5m-1778738100,1778737800,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_5.95<13.00,btc-updown-5m-1778738400,1778738100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.03<13.00,btc-updown-5m-1778738700,1778738400,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.12<13.00,btc-updown-5m-1778739000,1778738700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.20<13.00,btc-updown-5m-1778739300,1778739000,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.28<13.00,btc-updown-5m-1778739600,1778739300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.37<13.00,btc-updown-5m-1778739900,1778739600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.45<13.00,btc-updown-5m-1778740200,1778739900,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.53<13.00,btc-updown-5m-1778740500,1778740200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.62<13.00,btc-updown-5m-1778740800,1778740500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.70<13.00,btc-updown-5m-1778741100,1778740800,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_6.78<13.00,btc-updown-5m-1778741400,1778741100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.03<13.00,btc-updown-5m-1778742300,1778742000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.12<13.00,btc-updown-5m-1778742600,1778742300,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.20<13.00,btc-updown-5m-1778742900,1778742600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.28<13.00,btc-updown-5m-1778743200,1778742900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.37<13.00,btc-updown-5m-1778743500,1778743200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.45<13.00,btc-updown-5m-1778743800,1778743500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.53<13.00,btc-updown-5m-1778744100,1778743800,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.62<13.00,btc-updown-5m-1778744400,1778744100,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.70<13.00,btc-updown-5m-1778744700,1778744400,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.78<13.00,btc-updown-5m-1778745000,1778744700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.87<13.00,btc-updown-5m-1778745300,1778745000,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_7.95<13.00,btc-updown-5m-1778745600,1778745300,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.03<13.00,btc-updown-5m-1778745900,1778745600,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.12<13.00,btc-updown-5m-1778746200,1778745900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.20<13.00,btc-updown-5m-1778746500,1778746200,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.28<13.00,btc-updown-5m-1778746800,1778746500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.37<13.00,btc-updown-5m-1778747100,1778746800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.45<13.00,btc-updown-5m-1778747400,1778747100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.53<13.00,btc-updown-5m-1778747700,1778747400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.62<13.00,btc-updown-5m-1778748000,1778747700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.70<13.00,btc-updown-5m-1778748300,1778748000,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.78<13.00,btc-updown-5m-1778748600,1778748300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.87<13.00,btc-updown-5m-1778748900,1778748600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_8.95<13.00,btc-updown-5m-1778749200,1778748900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.03<13.00,btc-updown-5m-1778749500,1778749200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.12<13.00,btc-updown-5m-1778749800,1778749500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.20<13.00,btc-updown-5m-1778750100,1778749800,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.28<13.00,btc-updown-5m-1778750400,1778750100,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.37<13.00,btc-updown-5m-1778750700,1778750400,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.45<13.00,btc-updown-5m-1778751000,1778750700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.53<13.00,btc-updown-5m-1778751300,1778751000,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.62<13.00,btc-updown-5m-1778751600,1778751300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.70<13.00,btc-updown-5m-1778751900,1778751600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.78<13.00,btc-updown-5m-1778752200,1778751900,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.87<13.00,btc-updown-5m-1778752500,1778752200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_9.95<13.00,btc-updown-5m-1778752800,1778752500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.03<13.00,btc-updown-5m-1778753100,1778752800,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.12<13.00,btc-updown-5m-1778753400,1778753100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.20<13.00,btc-updown-5m-1778753700,1778753400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.28<13.00,btc-updown-5m-1778754000,1778753700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.37<13.00,btc-updown-5m-1778754300,1778754000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.45<13.00,btc-updown-5m-1778754600,1778754300,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.53<13.00,btc-updown-5m-1778754900,1778754600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.62<13.00,btc-updown-5m-1778755200,1778754900,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.70<13.00,btc-updown-5m-1778755500,1778755200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.78<13.00,btc-updown-5m-1778755800,1778755500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.87<13.00,btc-updown-5m-1778756100,1778755800,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_10.95<13.00,btc-updown-5m-1778756400,1778756100,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.03<13.00,btc-updown-5m-1778756700,1778756400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.12<13.00,btc-updown-5m-1778757000,1778756700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.20<13.00,btc-updown-5m-1778757300,1778757000,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.28<13.00,btc-updown-5m-1778757600,1778757300,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.37<13.00,btc-updown-5m-1778757900,1778757600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.45<13.00,btc-updown-5m-1778758200,1778757900,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.53<13.00,btc-updown-5m-1778758500,1778758200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.62<13.00,btc-updown-5m-1778758800,1778758500,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.70<13.00,btc-updown-5m-1778759100,1778758800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.78<13.00,btc-updown-5m-1778759400,1778759100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.87<13.00,btc-updown-5m-1778759700,1778759400,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_11.95<13.00,btc-updown-5m-1778760000,1778759700,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.03<13.00,btc-updown-5m-1778760300,1778760000,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.12<13.00,btc-updown-5m-1778760600,1778760300,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.20<13.00,btc-updown-5m-1778760900,1778760600,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.28<13.00,btc-updown-5m-1778761200,1778760900,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.37<13.00,btc-updown-5m-1778761500,1778761200,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.45<13.00,btc-updown-5m-1778761800,1778761500,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.53<13.00,btc-updown-5m-1778762100,1778761800,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.62<13.00,btc-updown-5m-1778762400,1778762100,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.70<13.00,btc-updown-5m-1778762700,1778762400,Up,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.78<13.00,btc-updown-5m-1778763000,1778762700,Down,,,,,,,,,,,,,,,,,,,,,
False,pre_open_12.87<13.00,btc-updown-5m-1778763300,1778763000,Up,,,,,,,,,,,,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778768400,1778768100,Down,80033.88,0.0,0.0,1.0,-1.0,0.739476986344698,-0.21535932202008692,0.04109289824144286,-0.00293271844,-0.7697222192822136,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778768700,1778768400,Down,80227.11,0.0,0.0,0.0,1.0,0.5764738756788091,0.2285384211043143,-0.1806388204692142,0.00264649764,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778769000,1778768700,Down,80121.99,0.0,0.0,1.0,1.0,0.6651499973638365,0.487188369035573,0.4655850044089325,0.0031812242399999998,1.0,no_data,,,,,,,,,,
False,abstention_2_of_2,btc-updown-5m-1778769300,1778769000,Up,80143.23,0.0,0.0,0.0,0.0,0.6472325618178962,-0.11416050338009137,-0.2854012584502284,0.0,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778769600,1778769300,Up,80211.24,1.0,1.0,0.0,1.0,0.5898613381135602,0.3768084480601835,0.19171812015045878,0.000404,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778769900,1778769600,Up,80310.88,1.0,1.0,1.0,1.0,0.8514067594743921,0.3370904243135822,0.055590958763955575,0.04951346936,1.0,no_data,,,,,,,,,,
True,,btc-updown-5m-1778770200,1778769900,Up,80450.46,1.0,1.0,1.0,0.0,0.8193027725848255,-0.0374034387506831,-0.09350859687670776,0.0,0.0,touch_upper,65.82355085672617,Up,25.0,0.87,28.735632183908045,1.0,False,True,3.660919540229884,23.147325830049862
False,momentum_engaged,btc-updown-5m-1778770500,1778770200,Up,80798.0,1.0,1.0,0.0,1.0,0.40651340996168317,0.19588510966619793,-0.26535022545450515,0.006750666159999998,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778770800,1778770500,Up,80909.01,1.0,1.0,-1.0,1.0,0.25526742301480326,0.5227232501193377,0.5559629080583444,0.00112695632,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778771100,1778770800,Down,81113.99,3.0,1.0,0.0,1.0,0.5815336013785171,0.2896385584667353,-0.026209726233161684,0.0004081632,1.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778771400,1778771100,Up,80965.72,3.0,1.0,-1.0,0.0,0.18975428836340424,0.0657289963365436,0.16417265568542733,6.519999999998305e-08,0.00019971500790890746,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778771700,1778771400,Up,80924.43,3.0,1.0,0.0,0.0,0.5726008344923676,-0.023650102905714655,-0.060625257264286636,0.002,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778772000,1778771700,Up,80922.19,3.0,1.0,0.0,1.0,0.5933704218821749,0.5364925391643461,0.5895717738308653,0.00221276544,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778772300,1778772000,Down,81066.0,3.0,1.0,-1.0,1.0,0.24564369310794337,0.39791840945588136,0.24366643195970347,0.00150612224,1.0,no_data,,,,,,,,,,
True,,btc-updown-5m-1778772600,1778772300,Down,81007.97,3.0,1.0,1.0,0.0,0.8160525748761646,-0.1082181208677155,-0.2708970668092887,0.00046901952,0.0,inside,85.13914093630326,Up,25.0,0.7,35.714285714285715,1.0,False,False,-25.0,-1.852674169950138
False,abstention_1_of_2,btc-updown-5m-1778772900,1778772600,Down,81033.28,3.0,1.0,0.0,0.0,0.37976729153199384,0.017021616006329805,0.042431591115824514,0.0001632652,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778773200,1778772900,Up,80942.55,3.0,1.0,0.0,0.0,0.40458970792760046,0.10595657635157535,0.26219144087893836,0.0036,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778773500,1778773200,Up,80946.65,3.0,1.0,0.0,0.0,0.3665739452943939,-0.019730907867298704,-0.050515504868246755,0.0015843136,0.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778773800,1778773500,Up,81063.24,3.0,1.0,-1.0,0.0,0.2743563068920263,0.09773317213304282,0.24148801353260704,0.0037932223999999994,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778774100,1778773800,Up,81163.98,3.0,1.0,0.0,1.0,0.43796668581277587,0.36047882187164115,0.14728603489910289,0.005214693039999999,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778774400,1778774100,Up,81288.2,3.0,1.0,-1.0,1.0,0.13176934218062764,0.387356650685575,0.21649748821393747,0.002525518,1.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778774700,1778774400,Up,81362.98,3.0,1.0,-1.0,0.0,0.31245280708557954,-0.04502048089506647,-0.11408181423766617,0.002040816,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778775000,1778774700,Up,81383.99,3.0,1.0,-1.0,1.0,0.2781514662966005,0.2791150519956883,-0.08262486911077926,0.0405499988,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778775300,1778775000,Down,81531.94,3.0,1.0,0.0,1.0,0.46244040170029943,0.28042059252131496,-0.05914791815671253,0.013599199279999998,1.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778775600,1778775300,Up,81439.59,3.0,1.0,-1.0,0.0,0.18737780861615827,-0.06799241438303623,-0.17010463595759057,0.0001648,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778775900,1778775600,Up,81502.0,3.0,1.0,0.0,0.0,0.4872126095005682,-0.06502161798892617,-0.1625540449723154,0.0,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778776200,1778775900,Down,81526.0,3.0,1.0,0.0,1.0,0.4673551282979495,0.2647221907075945,-0.08929656378101371,0.0014693873999999999,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778776500,1778776200,Down,81538.14,3.0,1.0,0.0,1.0,0.45731055238962537,0.24556015259913597,-0.14026281006216004,0.00555092208,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778776800,1778776500,Up,81404.01,3.0,1.0,-1.0,1.0,0.24546641905268346,0.17859383433902223,-0.30472579865244437,0.0016138460000000002,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778777100,1778776800,Down,81577.55,3.0,1.0,0.0,1.0,0.4247029134648223,0.2916304758768116,-0.02269550002797095,0.0023622529599999996,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778777400,1778777100,Down,81442.87,3.0,1.0,-1.0,1.0,0.18202281586091024,0.43223252772611054,0.3235600951352763,0.00936163224,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778777700,1778777400,Up,81285.0,3.0,1.0,-1.0,1.0,0.14039206440097074,0.4539801154980458,0.3809194887451145,0.0053744000000000005,1.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778778000,1778777700,Up,81309.21,3.0,1.0,-1.0,0.0,0.1383902469366009,0.06513280291090842,-0.5875833772227289,0.0005538460000000001,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778778300,1778778000,Down,81854.69,3.0,1.0,-1.0,1.0,0.3493040352441985,0.339399923112088,0.09721121622021994,0.00171812208,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778778600,1778778300,Down,82021.16,3.0,1.0,-1.0,1.0,0.272877191676272,0.3850113835010301,0.20181986719257525,0.01427812208,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778778900,1778778600,Down,81994.34,3.0,1.0,-1.0,1.0,0.3128131630867731,0.2784443213170471,-0.0578092169073822,0.0052266935999999995,1.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778779200,1778778900,Up,81532.99,3.0,1.0,0.0,0.0,0.4615716368976825,0.08393199512796204,-0.5967126738200949,0.07539021552,1.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778779500,1778779200,Up,81332.3,3.0,1.0,-1.0,0.0,0.15469775865973157,0.03024768893141979,0.07497422232854947,0.00086,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778779800,1778779500,Up,81436.0,3.0,1.0,-1.0,1.0,0.1932389134915633,0.3626798108179281,0.15501717432482023,0.00224313696,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778780100,1778779800,Up,81527.18,3.0,1.0,0.0,1.0,0.46637880213882654,0.3598675372291768,0.14901290207294204,0.0008745879999999999,1.0,no_data,,,,,,,,,,
True,,btc-updown-5m-1778780400,1778780100,Up,81634.95,3.0,1.0,1.0,0.0,0.8244303900105483,0.10986197334674189,0.2741119333668547,0.000724,0.0,inside,52.15250798997212,Up,25.0,0.48,52.083333333333336,1.0,False,True,26.541666666666668,24.68899249671653
False,abstention_1_of_2,btc-updown-5m-1778780700,1778780400,Up,81568.65,3.0,1.0,0.0,0.0,0.43206672941080065,-0.1459606193103218,-0.36505154827580455,0.0002,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778781000,1778780700,Down,81721.2,3.0,1.0,0.0,1.0,0.6379388632125292,0.1596567138926782,-0.35174645046830455,0.0011843136,1.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778781300,1778781000,Down,81739.73,3.0,1.0,0.0,0.0,0.5978729154842154,-0.058171899242501615,-0.14542974810625403,0.0,0.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778781600,1778781300,Down,81746.67,3.0,1.0,0.0,0.0,0.5828671045163465,-0.077129363287733,-0.19282340821933247,0.0,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778781900,1778781600,Up,81528.28,3.0,1.0,0.0,1.0,0.4654686675837017,0.3156767279809747,0.02736240829243674,0.01577254888,1.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778782200,1778781900,Up,81579.95,3.0,1.0,0.0,0.0,0.42271716534456527,0.10257977899131751,-0.4939567062617062,0.00054153832,1.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778782500,1778782200,Up,81836.19,3.0,1.0,0.0,0.0,0.38930511635449827,-0.08403371374696739,-0.3988663211199553,0.0015219291999999998,0.2501874531367158,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778782800,1778782500,Up,81776.75,3.0,1.0,0.0,1.0,0.517827508851596,0.33659367474767543,0.08991684004918862,0.00208979576,1.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778783100,1778782800,Down,81878.51,3.0,1.0,-1.0,0.0,0.2977999405389533,-0.1315704122278079,-0.32991003056951973,0.0013120000000000002,0.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778783400,1778783100,Down,81913.72,3.0,1.0,-1.0,0.0,0.22166815319333666,-0.05579992454279509,-0.14038781135698772,0.0011840000000000002,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778783700,1778783400,Up,81834.91,3.0,1.0,0.0,1.0,0.39207275872320835,0.25674529958325426,-0.10876075104186436,0.0008320000000000001,1.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778784000,1778783700,Down,81546.81,3.0,1.0,0.0,0.0,0.4501370373051808,-0.04792527815655656,-0.1207239953913914,0.0012144,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778784300,1778784000,Up,81500.01,3.0,1.0,0.0,1.0,0.4888591256502897,0.3066126556220457,0.015390069935114308,0.0015220921600000003,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778784600,1778784300,Down,81577.12,3.0,1.0,0.0,1.0,0.42505869333637547,0.3290410820682061,0.06996139945051524,0.0035217409600000003,1.0,no_data,,,,,,,,,,
False,abstention_1_of_2,btc-updown-5m-1778784900,1778784600,Up,81500.0,3.0,1.0,0.0,0.0,0.48886739960078646,0.008181621114672381,0.01957745278668095,0.0011688,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778785200,1778784900,Up,81576.74,3.0,1.0,0.0,1.0,0.4253731034554088,0.315377758857471,0.033953397143677434,0.005987999999999999,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778785500,1778785200,Down,81670.86,3.0,1.0,1.0,1.0,0.746785048244548,0.282494701856507,-0.05104659933873251,0.00971113864,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778785800,1778785500,Down,81695.96,3.0,1.0,1.0,1.0,0.6925133111705613,0.27490491033477715,-0.06625550052305709,0.004690368480000001,1.0,no_data,,,,,,,,,,
False,vwap_guard_0.220<0.30,btc-updown-5m-1778786100,1778785800,Up,81631.65,3.0,1.0,1.0,0.0,0.8315657179923918,-0.04596627328410258,-0.11579228321025643,0.0011688,0.0,inside,48.206738068857874,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778786400,1778786100,Down,81494.01,3.0,1.0,-1.0,1.0,0.10964379150735404,0.35195662191677546,0.1269384843919387,0.0039374271999999995,1.0,no_data,,,,,,,,,,
True,,btc-updown-5m-1778786700,1778786400,Down,81601.83,3.0,1.0,1.0,0.0,0.8960431363009774,-0.12844638105525205,-0.3216925526381301,0.0007687999999999999,0.0,inside,43.86482098607233,Up,25.0,0.45,55.55555555555556,1.0,False,False,-25.0,-0.31100750328347004
False,momentum_engaged,btc-updown-5m-1778787000,1778786700,Up,81452.44,3.0,1.0,-1.0,1.0,0.16639864492561163,0.3099547426890072,0.016651433362518002,0.01098056448,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778787300,1778787000,Down,81410.05,3.0,1.0,-1.0,1.0,0.23560539580824646,0.22017664566057754,-0.20030224727855606,0.00099181524,1.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778787600,1778787300,Up,81384.82,3.0,1.0,-1.0,0.0,0.2767963919103606,0.12880725286230063,-0.6901995965842483,0.34962363831999993,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778787900,1778787600,Down,81416.89,3.0,1.0,-1.0,-1.0,0.22443827676986505,-0.23009730332520598,-0.5757988583130149,0.0007408,0.0,no_data,,,,,,,,,,
False,conflict_pos1_neg1,btc-updown-5m-1778788200,1778787900,Up,81443.39,3.0,1.0,-1.0,0.0,0.18117385359482735,-0.12356700462465688,-0.30979411156164216,0.0011688,0.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778788500,1778788200,Down,81379.16,3.0,1.0,-1.0,1.0,0.2860370196526574,0.287589620256114,-0.03161424935971492,0.0007844,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778788800,1778788500,Up,81419.99,3.0,1.0,-1.0,1.0,0.21937715556824738,0.42803096913431915,0.312101427955798,0.01063465984,1.0,no_data,,,,,,,,,,
False,momentum_engaged,btc-updown-5m-1778789100,1778788800,Down,81476.72,3.0,1.0,-1.0,1.0,0.12675863757882422,0.18774863639705622,-0.28390500900735943,0.0043688,1.0,no_data,,,,,,,,,,
